,Date,Time,Außentemperatur Aktuell[SYSTEM0],Wärmeanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Leistungsanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Istleistung Aktuell[WE0],Kesseltemperatur Aktuell[WE0],Wärmeleistung VPT Aktuell[WE0],Tageswärmemenge (Vortag) Gesamt[WE0],Tageswärmemenge (Vortag) Heizbetrieb[WE0],Tageswärmemenge (Vortag) Warmwasserbetrieb[WE0],Raumsolltemperatur Aktuell[HZK0],Unnamed: 12
1653,25.04.2022,03:54:29,10.6,0,0,0.0,33.7,0.0,36.6,36.6,0.0,16.0,
1654,25.04.2022,03:55:09,10.5,0,0,0.0,33.8,0.0,36.6,36.6,0.0,16.0,
1655,25.04.2022,03:55:49,10.5,0,0,0.0,33.9,0.0,36.6,36.6,0.0,16.0,
1656,25.04.2022,03:56:29,10.5,0,0,0.0,34.0,0.0,36.6,36.6,0.0,16.0,
1657,25.04.2022,03:57:09,10.5,0,0,0.0,34.2,0.0,36.6,36.6,0.0,16.0,
1658,25.04.2022,03:57:49,10.5,0,0,0.0,34.5,0.0,36.6,36.6,0.0,16.0,
1659,25.04.2022,03:58:29,10.5,0,0,0.0,34.7,0.0,36.6,36.6,0.0,16.0,
1660,25.04.2022,03:59:09,10.5,0,0,0.0,34.8,0.0,36.6,36.6,0.0,16.0,
1661,25.04.2022,03:59:49,10.4,0,0,0.0,35.0,0.0,36.6,36.6,0.0,16.0,
1662,25.04.2022,04:00:29,10.4,0,0,0.0,35.1,0.0,36.6,36.6,0.0,16.0,
1663,25.04.2022,04:01:09,10.4,0,0,0.0,35.1,0.0,36.6,36.6,0.0,16.0,
1664,25.04.2022,04:01:49,10.4,0,0,0.0,35.2,0.0,36.6,36.6,0.0,16.0,
1665,25.04.2022,04:02:29,10.3,0,0,0.0,35.3,0.0,36.6,36.6,0.0,16.0,
1666,25.04.2022,04:03:09,10.4,0,0,0.0,35.3,0.0,36.6,36.6,0.0,16.0,
1667,25.04.2022,04:03:49,10.3,0,0,0.0,35.5,0.0,36.6,36.6,0.0,16.0,
1668,25.04.2022,04:04:29,10.3,0,0,0.0,35.6,0.0,36.6,36.6,0.0,16.0,
1669,25.04.2022,04:05:09,10.3,0,0,0.0,35.7,0.0,36.6,36.6,0.0,16.0,
1670,25.04.2022,04:05:49,10.3,0,0,0.0,35.9,0.0,36.6,36.6,0.0,16.0,
1671,25.04.2022,04:06:29,10.2,0,0,0.0,36.0,0.0,36.6,36.6,0.0,16.0,
1672,25.04.2022,04:07:09,10.2,0,0,0.0,36.1,0.0,36.6,36.6,0.0,16.0,
1673,25.04.2022,04:07:49,10.2,0,0,0.0,36.2,0.0,36.6,36.6,0.0,16.0,
1674,25.04.2022,04:08:29,10.2,0,0,0.0,36.2,0.0,36.6,36.6,0.0,16.0,
1675,25.04.2022,04:09:09,10.2,0,0,0.0,36.3,0.0,36.6,36.6,0.0,16.0,
1676,25.04.2022,04:09:49,10.2,0,0,0.0,36.4,0.0,36.6,36.6,0.0,16.0,
1677,25.04.2022,04:10:29,10.1,0,0,0.0,36.5,0.0,36.6,36.6,0.0,16.0,
1678,25.04.2022,04:11:09,10.1,0,0,0.0,36.5,0.0,36.6,36.6,0.0,16.0,
1679,25.04.2022,04:11:49,10.1,0,0,0.0,36.6,0.0,36.6,36.6,0.0,16.0,
1680,25.04.2022,04:12:29,10.1,0,0,0.0,36.7,0.0,36.6,36.6,0.0,16.0,
1681,25.04.2022,04:13:09,10.1,0,0,0.0,36.8,0.0,36.6,36.6,0.0,16.0,
1682,25.04.2022,04:13:49,10.1,0,0,0.0,36.8,0.0,36.6,36.6,0.0,16.0,
1683,25.04.2022,04:14:29,10.1,0,0,0.0,36.9,0.0,36.6,36.6,0.0,16.0,
1684,25.04.2022,04:15:09,10.1,0,0,0.0,36.9,0.0,36.6,36.6,0.0,16.0,
1685,25.04.2022,04:15:49,10.1,0,0,0.0,37.0,0.0,36.6,36.6,0.0,16.0,
1686,25.04.2022,04:16:29,10.1,0,0,0.0,37.0,0.0,36.6,36.6,0.0,16.0,
1687,25.04.2022,04:17:09,10.1,0,0,0.0,37.0,0.0,36.6,36.6,0.0,16.0,
1688,25.04.2022,04:17:49,10.1,0,0,0.0,36.9,1.0,36.6,36.6,0.0,16.0,
1689,25.04.2022,04:18:29,10.1,0,0,0.0,35.5,1.0,36.6,36.6,0.0,16.0,
1690,25.04.2022,04:19:09,10.1,0,0,0.0,33.4,0.4,36.6,36.6,0.0,16.0,
1691,25.04.2022,04:19:49,10.1,0,0,0.0,33.5,0.0,36.6,36.6,0.0,16.0,
1692,25.04.2022,04:20:29,10.1,0,0,0.0,33.4,1.1,36.6,36.6,0.0,16.0,
1693,25.04.2022,04:21:09,10.1,0,0,0.0,31.6,0.0,36.6,36.6,0.0,16.0,
1694,25.04.2022,04:21:49,10.1,0,0,0.0,32.6,0.0,36.6,36.6,0.0,16.0,
1695,25.04.2022,04:22:29,10.1,0,0,0.0,32.6,1.5,36.6,36.6,0.0,16.0,
1696,25.04.2022,04:23:09,10.1,0,0,0.0,31.1,0.0,36.6,36.6,0.0,16.0,
1697,25.04.2022,04:23:49,10.1,0,0,0.0,32.3,0.0,36.6,36.6,0.0,16.0,
1698,25.04.2022,04:24:29,10.1,0,0,0.0,31.9,1.5,36.6,36.6,0.0,16.0,
1699,25.04.2022,04:25:09,10.2,0,0,0.0,31.3,0.0,36.6,36.6,0.0,16.0,
1700,25.04.2022,04:25:49,10.2,0,0,0.0,32.0,0.1,36.6,36.6,0.0,16.0,
1701,25.04.2022,04:26:29,10.2,0,0,0.0,31.0,0.0,36.6,36.6,0.0,16.0,
1702,25.04.2022,04:27:09,10.2,0,0,0.0,31.5,0.0,36.6,36.6,0.0,16.0,
1703,25.04.2022,04:27:49,10.2,0,0,0.0,31.8,1.1,36.6,36.6,0.0,16.0,
1704,25.04.2022,04:28:29,10.2,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1705,25.04.2022,04:29:09,10.1,0,0,0.0,31.6,0.0,36.6,36.6,0.0,16.0,
1706,25.04.2022,04:29:49,10.2,0,0,0.0,31.4,1.6,36.6,36.6,0.0,16.0,
1707,25.04.2022,04:30:29,10.2,0,0,0.0,30.9,0.0,36.6,36.6,0.0,16.0,
1708,25.04.2022,04:31:09,10.1,0,0,0.0,31.5,0.2,36.6,36.6,0.0,16.0,
1709,25.04.2022,04:31:49,10.1,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1710,25.04.2022,04:32:29,10.2,0,0,0.0,31.1,0.0,36.6,36.6,0.0,16.0,
1711,25.04.2022,04:33:09,10.2,0,0,0.0,31.3,1.1,36.6,36.6,0.0,16.0,
1712,25.04.2022,04:33:49,10.2,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1713,25.04.2022,04:34:29,10.2,0,0,0.0,31.2,0.0,36.6,36.6,0.0,16.0,
1714,25.04.2022,04:35:09,10.2,0,0,0.0,30.7,0.2,36.6,36.6,0.0,16.0,
1715,25.04.2022,04:35:49,10.2,0,0,0.0,30.8,0.0,36.6,36.6,0.0,16.0,
1716,25.04.2022,04:36:29,10.2,0,0,0.0,31.0,0.7,36.6,36.6,0.0,16.0,
1717,25.04.2022,04:37:09,10.2,0,0,0.0,30.3,0.0,36.6,36.6,0.0,16.0,
1718,25.04.2022,04:37:49,10.2,0,0,0.0,30.9,0.0,36.6,36.6,0.0,16.0,
1719,25.04.2022,04:38:29,10.2,0,0,0.0,30.6,0.3,36.6,36.6,0.0,16.0,
1720,25.04.2022,04:39:09,10.2,0,0,0.0,30.6,0.0,36.6,36.6,0.0,16.0,
1721,25.04.2022,04:39:49,10.2,0,0,0.0,30.8,0.6,36.6,36.6,0.0,16.0,
1722,25.04.2022,04:40:29,10.2,0,0,0.0,30.2,0.0,36.6,36.6,0.0,16.0,
1723,25.04.2022,04:41:09,10.3,0,0,0.0,30.6,0.0,36.6,36.6,0.0,16.0,
1724,25.04.2022,04:41:49,10.3,0,0,0.0,30.4,0.2,36.6,36.6,0.0,16.0,
1725,25.04.2022,04:42:29,10.3,0,0,0.0,30.4,0.0,36.6,36.6,0.0,16.0,
1726,25.04.2022,04:43:09,10.3,0,0,0.0,30.5,0.3,36.6,36.6,0.0,16.0,
1727,25.04.2022,04:43:49,10.3,0,0,0.0,30.0,0.0,36.6,36.6,0.0,16.0,
1728,25.04.2022,04:44:29,10.3,0,0,0.0,30.3,0.0,36.6,36.6,0.0,16.0,
1729,25.04.2022,04:45:09,10.3,0,0,0.0,30.3,0.4,36.6,36.6,0.0,16.0,
1730,25.04.2022,04:45:49,10.3,0,0,0.0,30.1,0.0,36.6,36.6,0.0,16.0,
1731,25.04.2022,04:46:29,10.3,0,0,0.0,30.1,0.0,36.6,36.6,0.0,16.0,
1732,25.04.2022,04:47:09,10.3,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1733,25.04.2022,04:47:49,10.4,0,0,0.0,32.9,0.0,36.6,36.6,0.0,16.0,
1734,25.04.2022,04:48:29,10.3,0,0,0.0,33.8,0.0,36.6,36.6,0.0,16.0,
1735,25.04.2022,04:49:09,10.3,0,0,0.0,33.9,0.0,36.6,36.6,0.0,16.0,
1736,25.04.2022,04:49:49,10.3,0,0,0.0,33.8,0.0,36.6,36.6,0.0,16.0,
1737,25.04.2022,04:50:29,10.3,0,0,0.0,33.9,0.0,36.6,36.6,0.0,16.0,
1738,25.04.2022,04:51:09,10.3,0,0,0.0,34.0,0.0,36.6,36.6,0.0,16.0,
1739,25.04.2022,04:51:49,10.3,0,0,0.0,34.1,0.0,36.6,36.6,0.0,16.0,
1740,25.04.2022,04:52:29,10.3,0,0,0.0,34.3,0.0,36.6,36.6,0.0,16.0,
1741,25.04.2022,04:53:09,10.2,0,0,0.0,34.4,0.0,36.6,36.6,0.0,16.0,
1742,25.04.2022,04:53:49,10.2,0,0,0.0,34.6,0.0,36.6,36.6,0.0,16.0,
1743,25.04.2022,04:54:29,10.2,0,0,0.0,34.8,0.0,36.6,36.6,0.0,16.0,
1744,25.04.2022,04:55:09,10.2,0,0,0.0,35.0,0.0,36.6,36.6,0.0,16.0,
1745,25.04.2022,04:55:49,10.2,0,0,0.0,35.2,0.0,36.6,36.6,0.0,16.0,
1746,25.04.2022,04:56:29,10.2,0,0,0.0,35.3,0.0,36.6,36.6,0.0,16.0,
1747,25.04.2022,04:57:09,10.2,0,0,0.0,35.4,0.0,36.6,36.6,0.0,16.0,
1748,25.04.2022,04:57:49,10.1,0,0,0.0,35.5,0.0,36.6,36.6,0.0,16.0,
1749,25.04.2022,04:58:29,10.1,0,0,0.0,35.6,0.0,36.6,36.6,0.0,16.0,
1750,25.04.2022,04:59:09,10.1,0,0,0.0,35.7,0.0,36.6,36.6,0.0,16.0,
1751,25.04.2022,04:59:49,10.1,0,0,0.0,35.8,0.0,36.6,36.6,0.0,16.0,
1752,25.04.2022,05:00:29,10.1,0,0,0.0,35.9,0.0,36.6,36.6,0.0,16.0,
1753,25.04.2022,05:01:09,10.0,0,0,0.0,36.1,0.0,36.6,36.6,0.0,16.0,
1754,25.04.2022,05:01:49,10.0,0,0,0.0,36.2,0.0,36.6,36.6,0.0,16.0,
1755,25.04.2022,05:02:29,10.0,0,0,0.0,36.4,0.0,36.6,36.6,0.0,16.0,
1756,25.04.2022,05:03:09,10.0,0,0,0.0,36.5,0.0,36.6,36.6,0.0,16.0,
1757,25.04.2022,05:03:49,10.0,0,0,0.0,36.5,0.0,36.6,36.6,0.0,16.0,
1758,25.04.2022,05:04:29,10.0,0,0,0.0,36.6,0.0,36.6,36.6,0.0,16.0,
1759,25.04.2022,05:05:09,10.0,0,0,0.0,36.7,0.0,36.6,36.6,0.0,16.0,
1760,25.04.2022,05:05:49,10.0,0,0,0.0,36.8,0.0,36.6,36.6,0.0,16.0,
1761,25.04.2022,05:06:29,10.0,0,0,0.0,36.9,0.0,36.6,36.6,0.0,16.0,
1762,25.04.2022,05:07:09,10.0,0,0,0.0,37.0,0.0,36.6,36.6,0.0,16.0,
1763,25.04.2022,05:07:49,10.0,0,0,0.0,37.1,0.0,36.6,36.6,0.0,16.0,
1764,25.04.2022,05:08:29,9.9,0,0,0.0,37.1,0.0,36.6,36.6,0.0,16.0,
1765,25.04.2022,05:09:09,9.9,0,0,0.0,37.2,0.0,36.6,36.6,0.0,16.0,
1766,25.04.2022,05:09:49,9.9,0,0,0.0,37.3,0.0,36.6,36.6,0.0,16.0,
1767,25.04.2022,05:10:29,9.9,0,0,0.0,37.3,0.0,36.6,36.6,0.0,16.0,
1768,25.04.2022,05:11:09,9.9,0,0,0.0,37.4,0.0,36.6,36.6,0.0,16.0,
1769,25.04.2022,05:11:49,9.9,0,0,0.0,37.4,0.0,36.6,36.6,0.0,16.0,
1770,25.04.2022,05:12:29,9.9,0,0,0.0,37.4,0.0,36.6,36.6,0.0,16.0,
1771,25.04.2022,05:13:09,9.9,0,0,0.0,37.5,0.0,36.6,36.6,0.0,16.0,
1772,25.04.2022,05:13:49,9.9,0,0,0.0,37.6,0.0,36.6,36.6,0.0,16.0,
1773,25.04.2022,05:14:29,9.9,0,0,0.0,37.7,0.0,36.6,36.6,0.0,16.0,
1774,25.04.2022,05:15:09,9.9,0,0,0.0,37.7,0.0,36.6,36.6,0.0,16.0,
1775,25.04.2022,05:15:49,9.9,0,0,0.0,37.7,0.0,36.6,36.6,0.0,16.0,
1776,25.04.2022,05:16:29,9.9,0,0,0.0,37.8,0.0,36.6,36.6,0.0,16.0,
1777,25.04.2022,05:17:09,10.0,0,0,0.0,37.8,0.0,36.6,36.6,0.0,16.0,
1778,25.04.2022,05:17:49,10.0,0,0,0.0,37.8,0.0,36.6,36.6,0.0,16.0,
1779,25.04.2022,05:18:29,10.0,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1780,25.04.2022,05:19:09,10.0,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1781,25.04.2022,05:19:49,10.0,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1782,25.04.2022,05:20:29,10.0,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1783,25.04.2022,05:21:09,10.0,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1784,25.04.2022,05:21:49,10.0,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1785,25.04.2022,05:22:29,9.9,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1786,25.04.2022,05:23:09,9.9,0,0,0.0,37.8,1.0,36.6,36.6,0.0,16.0,
1787,25.04.2022,05:23:49,9.9,0,0,0.0,36.4,1.0,36.6,36.6,0.0,16.0,
1788,25.04.2022,05:24:29,9.9,0,0,0.0,34.1,0.3,36.6,36.6,0.0,16.0,
1789,25.04.2022,05:25:09,9.9,0,0,0.0,34.3,0.0,36.6,36.6,0.0,16.0,
1790,25.04.2022,05:25:49,9.9,0,0,0.0,34.3,1.5,36.6,36.6,0.0,16.0,
1791,25.04.2022,05:26:29,10.0,0,0,0.0,32.3,0.0,36.6,36.6,0.0,16.0,
1792,25.04.2022,05:27:09,9.9,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
1793,25.04.2022,05:27:49,10.0,0,0,0.0,33.4,2.0,36.6,36.6,0.0,16.0,
1794,25.04.2022,05:28:29,10.0,0,0,0.0,32.2,0.0,36.6,36.6,0.0,16.0,
1795,25.04.2022,05:29:09,10.0,0,0,0.0,33.2,0.0,36.6,36.6,0.0,16.0,
1796,25.04.2022,05:29:49,10.0,0,0,0.0,32.2,0.0,36.6,36.6,0.0,16.0,
1797,25.04.2022,05:30:29,10.0,0,0,0.0,32.5,0.0,36.6,36.6,0.0,16.0,
1798,25.04.2022,05:31:09,10.1,0,0,0.0,32.9,1.2,36.6,36.6,0.0,16.0,
1799,25.04.2022,05:31:49,10.1,0,0,0.0,31.5,0.0,36.6,36.6,0.0,16.0,
1800,25.04.2022,05:32:29,10.1,0,0,0.0,32.6,0.0,36.6,36.6,0.0,16.0,
1801,25.04.2022,05:33:09,10.1,0,0,0.0,33.0,0.0,36.6,36.6,0.0,16.0,
1802,25.04.2022,05:33:49,10.1,0,0,0.0,34.8,0.0,36.6,36.6,0.0,16.0,
1803,25.04.2022,05:34:29,10.1,0,0,0.0,36.1,0.0,36.6,36.6,0.0,16.0,
1804,25.04.2022,05:35:09,10.1,0,0,0.0,36.9,0.0,36.6,36.6,0.0,16.0,
1805,25.04.2022,05:35:49,10.1,0,0,0.0,36.7,0.0,36.6,36.6,0.0,16.0,
1806,25.04.2022,05:36:29,10.1,0,0,0.0,36.5,0.0,36.6,36.6,0.0,16.0,
1807,25.04.2022,05:37:09,10.1,0,0,0.0,36.8,0.0,36.6,36.6,0.0,16.0,
1808,25.04.2022,05:37:49,10.1,0,0,0.0,37.1,0.0,36.6,36.6,0.0,16.0,
1809,25.04.2022,05:38:29,10.1,0,0,0.0,37.3,0.0,36.6,36.6,0.0,16.0,
1810,25.04.2022,05:39:09,10.1,0,0,0.0,37.4,0.0,36.6,36.6,0.0,16.0,
1811,25.04.2022,05:39:49,10.1,0,0,0.0,37.5,0.0,36.6,36.6,0.0,16.0,
1812,25.04.2022,05:40:29,10.1,0,0,0.0,37.5,0.0,36.6,36.6,0.0,16.0,
1813,25.04.2022,05:41:09,10.1,0,0,0.0,37.6,0.0,36.6,36.6,0.0,16.0,
1814,25.04.2022,05:41:49,10.0,0,0,0.0,37.6,0.0,36.6,36.6,0.0,16.0,
1815,25.04.2022,05:42:29,10.0,0,0,0.0,37.7,0.0,36.6,36.6,0.0,16.0,
1816,25.04.2022,05:43:09,10.1,0,0,0.0,37.7,0.0,36.6,36.6,0.0,16.0,
1817,25.04.2022,05:43:49,10.1,0,0,0.0,37.7,0.0,36.6,36.6,0.0,16.0,
1818,25.04.2022,05:44:29,10.1,0,0,0.0,37.8,0.0,36.6,36.6,0.0,16.0,
1819,25.04.2022,05:45:09,10.0,0,0,0.0,38.0,0.0,36.6,36.6,0.0,16.0,
1820,25.04.2022,05:45:49,10.0,0,0,0.0,38.2,0.0,36.6,36.6,0.0,16.0,
1821,25.04.2022,05:46:29,10.0,0,0,0.0,38.3,0.0,36.6,36.6,0.0,16.0,
1822,25.04.2022,05:47:09,10.0,0,0,0.0,38.4,0.0,36.6,36.6,0.0,16.0,
1823,25.04.2022,05:47:49,10.0,0,0,0.0,38.5,0.0,36.6,36.6,0.0,16.0,
1824,25.04.2022,05:48:29,9.9,0,0,0.0,38.7,0.0,36.6,36.6,0.0,16.0,
1825,25.04.2022,05:49:09,9.9,0,0,0.0,38.8,0.0,36.6,36.6,0.0,16.0,
1826,25.04.2022,05:49:49,9.9,0,0,0.0,38.9,0.0,36.6,36.6,0.0,16.0,
1827,25.04.2022,05:50:29,9.8,0,0,0.0,39.0,0.0,36.6,36.6,0.0,16.0,
1828,25.04.2022,05:51:09,9.8,0,0,0.0,39.1,0.0,36.6,36.6,0.0,16.0,
1829,25.04.2022,05:51:49,9.8,0,0,0.0,39.2,0.0,36.6,36.6,0.0,16.0,
1830,25.04.2022,05:52:29,9.8,0,0,0.0,39.3,0.0,36.6,36.6,0.0,16.0,
1831,25.04.2022,05:53:09,9.8,0,0,0.0,39.4,0.0,36.6,36.6,0.0,16.0,
1832,25.04.2022,05:53:49,9.8,0,0,0.0,39.5,0.0,36.6,36.6,0.0,16.0,
1833,25.04.2022,05:54:29,9.7,0,0,0.0,39.6,0.0,36.6,36.6,0.0,16.0,
1834,25.04.2022,05:55:09,9.7,0,0,0.0,39.7,0.0,36.6,36.6,0.0,16.0,
1835,25.04.2022,05:55:49,9.7,0,0,0.0,39.8,0.0,36.6,36.6,0.0,16.0,
1836,25.04.2022,05:56:29,9.7,0,0,0.0,39.9,0.0,36.6,36.6,0.0,16.0,
1837,25.04.2022,05:57:09,9.7,0,0,0.0,40.0,0.0,36.6,36.6,0.0,16.0,
1838,25.04.2022,05:57:49,9.7,0,0,0.0,40.1,0.0,36.6,36.6,0.0,16.0,
1839,25.04.2022,05:58:29,9.7,0,0,0.0,40.2,0.0,36.6,36.6,0.0,16.0,
1840,25.04.2022,05:59:09,9.7,0,0,0.0,40.2,0.0,36.6,36.6,0.0,16.0,
1841,25.04.2022,05:59:49,9.6,0,0,0.0,40.3,0.0,36.6,36.6,0.0,16.0,
1842,25.04.2022,06:00:29,9.7,0,0,39.8,46.7,10.4,36.6,36.6,0.0,21.0,
1843,25.04.2022,06:01:09,9.6,0,0,16.7,47.6,3.5,36.6,36.6,0.0,21.0,
1844,25.04.2022,06:01:49,9.6,0,0,16.7,47.8,3.5,36.6,36.6,0.0,21.0,
1845,25.04.2022,06:02:29,9.6,0,0,16.7,49.0,2.0,36.6,36.6,0.0,21.0,
1846,25.04.2022,06:03:09,9.6,0,0,16.6,50.2,5.0,36.6,36.6,0.0,21.0,
1847,25.04.2022,06:03:49,9.6,0,0,16.6,49.6,4.0,36.6,36.6,0.0,21.0,
1848,25.04.2022,06:04:29,9.6,0,0,16.7,50.0,4.3,36.6,36.6,0.0,21.0,
1849,25.04.2022,06:05:09,9.6,0,0,16.7,50.1,4.4,36.6,36.6,0.0,21.0,
1850,25.04.2022,06:05:49,9.6,0,0,16.7,50.3,4.4,36.6,36.6,0.0,21.0,
1851,25.04.2022,06:06:29,9.6,0,0,16.7,50.4,4.4,36.6,36.6,0.0,21.0,
1852,25.04.2022,06:07:09,9.6,0,0,16.6,50.6,4.4,36.6,36.6,0.0,21.0,
1853,25.04.2022,06:07:49,9.6,0,0,16.7,50.7,4.4,36.6,36.6,0.0,21.0,
1854,25.04.2022,06:08:29,9.6,0,0,16.6,51.0,4.5,36.6,36.6,0.0,21.0,
1855,25.04.2022,06:09:09,9.6,0,0,16.6,51.2,4.2,36.6,36.6,0.0,21.0,
1856,25.04.2022,06:09:49,9.6,0,0,16.7,51.6,4.3,36.6,36.6,0.0,21.0,
1857,25.04.2022,06:10:29,9.6,0,0,16.5,51.9,4.3,36.6,36.6,0.0,21.0,
1858,25.04.2022,06:11:09,9.6,0,0,16.7,52.2,4.4,36.6,36.6,0.0,21.0,
1859,25.04.2022,06:11:49,9.5,0,0,16.5,52.4,4.4,36.6,36.6,0.0,21.0,
1860,25.04.2022,06:12:29,9.6,0,0,12.0,51.5,3.7,36.6,36.6,0.0,21.0,
1861,25.04.2022,06:13:09,9.5,0,0,0.0,47.7,0.8,36.6,36.6,0.0,21.0,
1862,25.04.2022,06:13:49,9.5,0,0,0.0,46.8,1.1,36.6,36.6,0.0,21.0,
1863,25.04.2022,06:14:29,9.6,0,0,0.0,45.7,0.6,36.6,36.6,0.0,21.0,
1864,25.04.2022,06:15:09,9.5,0,0,0.0,45.2,0.4,36.6,36.6,0.0,21.0,
1865,25.04.2022,06:15:49,9.5,0,0,0.0,44.8,0.2,36.6,36.6,0.0,21.0,
1866,25.04.2022,06:16:29,9.5,0,0,0.0,44.6,0.1,36.6,36.6,0.0,21.0,
1867,25.04.2022,06:17:09,9.5,0,0,0.0,44.5,0.0,36.6,36.6,0.0,21.0,
1868,25.04.2022,06:17:49,9.6,0,0,0.0,44.5,0.0,36.6,36.6,0.0,21.0,
1869,25.04.2022,06:18:29,9.5,0,0,0.0,44.5,0.0,36.6,36.6,0.0,21.0,
1870,25.04.2022,06:19:09,9.6,0,0,0.0,44.6,0.0,36.6,36.6,0.0,21.0,
1871,25.04.2022,06:19:49,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1872,25.04.2022,06:20:29,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1873,25.04.2022,06:21:09,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1874,25.04.2022,06:21:49,9.6,0,0,0.0,44.8,0.0,36.6,36.6,0.0,21.0,
1875,25.04.2022,06:22:29,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1876,25.04.2022,06:23:09,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1877,25.04.2022,06:23:49,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1878,25.04.2022,06:24:29,9.6,0,0,0.0,44.7,0.0,36.6,36.6,0.0,21.0,
1879,25.04.2022,06:25:09,9.6,0,0,0.0,44.6,0.0,36.6,36.6,0.0,21.0,
1880,25.04.2022,06:25:49,9.6,0,0,0.0,44.6,0.0,36.6,36.6,0.0,21.0,
1881,25.04.2022,06:26:29,9.5,0,0,0.0,44.5,0.0,36.6,36.6,0.0,21.0,
1882,25.04.2022,06:27:09,9.6,0,0,0.0,44.5,0.0,36.6,36.6,0.0,21.0,
1883,25.04.2022,06:27:49,9.6,0,0,0.0,44.4,0.0,36.6,36.6,0.0,21.0,
1884,25.04.2022,06:28:29,9.5,0,0,0.0,44.3,0.0,36.6,36.6,0.0,21.0,
1885,25.04.2022,06:29:09,9.6,0,0,0.0,44.3,0.0,36.6,36.6,0.0,21.0,
1886,25.04.2022,06:29:49,9.6,0,0,0.0,44.2,0.0,36.6,36.6,0.0,21.0,
1887,25.04.2022,06:30:29,9.6,0,0,0.0,44.2,0.0,36.6,36.6,0.0,21.0,
1888,25.04.2022,06:31:09,9.6,0,0,0.0,44.2,0.0,36.6,36.6,0.0,21.0,
1889,25.04.2022,06:31:49,9.6,0,0,47.9,44.1,0.0,36.6,36.6,0.0,21.0,
1890,25.04.2022,06:32:29,9.6,0,0,21.1,50.8,4.3,36.6,36.6,0.0,21.0,
1891,25.04.2022,06:33:09,9.5,0,0,16.7,51.3,3.3,36.6,36.6,0.0,21.0,
1892,25.04.2022,06:33:49,9.6,0,0,16.6,51.6,3.4,36.6,36.6,0.0,21.0,
1893,25.04.2022,06:34:29,9.5,0,0,16.5,54.6,4.7,36.6,36.6,0.0,21.0,
1894,25.04.2022,06:35:09,9.5,0,0,0.0,50.0,1.3,36.6,36.6,0.0,21.0,
1895,25.04.2022,06:35:49,9.5,0,0,0.0,48.7,0.6,36.6,36.6,0.0,21.0,
1896,25.04.2022,06:36:29,9.5,0,0,0.0,47.9,0.5,36.6,36.6,0.0,21.0,
1897,25.04.2022,06:37:09,9.5,0,0,0.0,47.2,0.3,36.6,36.6,0.0,21.0,
1898,25.04.2022,06:37:49,9.5,0,0,0.0,46.8,0.2,36.6,36.6,0.0,21.0,
1899,25.04.2022,06:38:29,9.5,0,0,0.0,46.5,0.0,36.6,36.6,0.0,21.0,
1900,25.04.2022,06:39:09,9.5,0,0,0.0,46.4,0.0,36.6,36.6,0.0,21.0,
1901,25.04.2022,06:39:49,9.5,0,0,0.0,46.5,0.0,36.6,36.6,0.0,21.0,
1902,25.04.2022,06:40:29,9.5,0,0,0.0,46.9,0.0,36.6,36.6,0.0,21.0,
1903,25.04.2022,06:41:09,9.5,0,0,0.0,47.3,0.0,36.6,36.6,0.0,21.0,
1904,25.04.2022,06:41:49,9.5,0,0,0.0,47.3,0.0,36.6,36.6,0.0,21.0,
1905,25.04.2022,06:42:29,9.5,0,0,0.0,47.1,0.0,36.6,36.6,0.0,21.0,
1906,25.04.2022,06:43:09,9.5,0,0,0.0,46.7,0.1,36.6,36.6,0.0,21.0,
1907,25.04.2022,06:43:49,9.5,0,0,0.0,46.2,0.6,36.6,36.6,0.0,21.0,
1908,25.04.2022,06:44:29,9.5,0,0,0.0,44.7,0.9,36.6,36.6,0.0,21.0,
1909,25.04.2022,06:45:09,9.5,0,0,0.0,42.5,4.3,36.6,36.6,0.0,21.0,
1910,25.04.2022,06:45:49,9.6,0,0,35.4,47.6,11.5,36.6,36.6,0.0,21.0,
1911,25.04.2022,06:46:29,9.6,0,0,16.8,48.4,5.8,36.6,36.6,0.0,21.0,
